app_name,avg_sentiment
The Uncertain: Last Quiet Day,0.125
The UnderGarden,0.135
The Underground Man,-0.009
The Undying Plague,-0.591
The Uninvited: MacVenture Series,0.198
The VR Museum of Fine Art,0.63
The Vanishing of Ethan Carter,0.472
The Viceroy,-0.042
The Visitor,0.042
The Void,0.311
The Walking Dead: Michonne,-0.052
The Walking Dead: Season Two,0.555
The Warlock of Firetop Mountain,0.606
The Waste Land,-0.413
The Way,0.545
The Way We ALL GO,0.347
The Way of Life Free Edition,-0.029
The Way of the Pixelated Fist,-0.125
The Weaponographist,0.226
The Westport Independent,-0.3
The Whispered World Special Edition,-0.301
The Wire,-0.123
The Witch's Yarn,-0.757
The Witcher 2: Assassins of Kings Enhanced Edition,0.597
The Witcher 3: Wild Hunt,0.609
The Witcher Adventure Game,0.032
The Witcher: Enhanced Edition,0.352
The Witness,0.379
The Wizard's Pen,0.499
The Wolf Among Us,0.815
The Wonderful End of the World,0.039
The World II: Hunting BOSS,-0.278
The World Named Fred,0.176
The Worm,-1.0
The Yawhg,0.332
The Youthdrainers,-0.472
The chronicles of Emerland. Solitaire.,0.065
The fall of gods,0.464
Thea: The Awakening,0.531
Theatre Of The Absurd,0.188
Theatre of War,-0.14
Theatre of War 2: Africa 1943,-0.246
Theatre of War 2: Kursk 1943 ,-0.322
Theatre of War 3: Korea,-0.562
Them - The Summoning,-0.828
Theme Park Studio,-0.912
There Came an Echo,0.252
There Was a Caveman,-0.167
There's Poop In My Soup,0.062
They Bleed Pixels,0.31
They Breathe,0.161
Thief,0.067
Thief 2,0.671
Thief Gold,0.484
Thief Town,0.134
Thief: Deadly Shadows,0.444
Thieves' Gambit: Curse of the Black Cat,0.347
Think To Die,-0.31
Think To Die 2,0.317
Third Eye Crime,0.36
Thirty Flights of Loving,-0.599
Thirty Years' War,0.496
This Book Is A Dungeon,0.137
This Is the Police,-0.053
This Starry Midnight We Make,0.485
This War of Mine,0.38
This World Unknown,0.406
Thomas Was Alone,0.68
Thorne - Death Merchants,0.327
Thorne - Son of Slaves (Ep.2),0.809
Thread Studio,0.501
ThreadSpace: Hyperbol,0.398
Threads of Destiny,0.334
Three Days,-0.03
Three Dead Zed,-0.047
Three Digits,-0.388
Three Fourths Home: Extended Edition,0.127
Three Heroes,-0.3
Thrills & Chills - Roller Coasters,0.15
Thrillville: Off the Rails,0.405
Through Abandoned: The Forest,0.844
Through Abandoned: The Underground City,-0.252
Through the Woods,0.205
Thumper,0.585
Thunder Gun: Revenge of the Mutants,0.0
Thunder Wolves,0.112
Tiamat X,-0.423
Tibetan Quest: Beyond the World's End,-0.369
Tic-Toc-Tower,-0.338
Tick Tock Bang Bang,0.338
Tick Tock Isle,0.676
Tick: The Time Based Puzzle Game,-0.358
Ticket to Ride,0.696
Tidal Affair: Before The Storm,0.065
Tidalis,0.127
Tiestru,-0.381
Tiki Galore,0.001
Tiki Man,0.264
Tile Rider,0.409
Tilt Brush,0.77
Tiltagon,0.015
Timber! The Logging Experts,-0.599
Timberman,0.461
Time Clickers,0.068
"Time Gentlemen, Please!",0.482
Time Machine VR,-0.431
Time Mysteries 2: The Ancient Spectres,-0.102
Time Mysteries 3: The Final Enigma,0.166
Time Mysteries: Inheritance - Remastered,-0.581
Time Ramesside (A New Reckoning),-0.67
Time Rifters,0.647
Time Tenshi (2015),-0.021
Time Tenshi 2,0.389
Time Tenshi 2: Special Edition,0.999
Time of Dragons,-0.052
Time of Fury,-0.036
Time of Shadows,-0.598
TimeShift,-0.092
Timelapse,0.99
Timore 5,0.383
Timore Inferno,-0.053
Tin Star,0.716
Tinboy,-0.174
Tinertia,0.551
Tiny Barbarian DX,0.474
Tiny Brains,0.221
Tiny Bridge: Ratventure,-0.28
Tiny Guardians,-0.004
Tiny Knight,-0.046
Tiny Troopers,0.11
TinyKeep,0.049
Tisnart Tiles,0.188
Titan Attacks,0.527
Titan Quest Anniversary Edition,0.772
Titan Souls,0.035
Titanis,0.374
Titans of Space PLUS,1.0
Tkl Online,0.011
To Be or Not To Be,0.342
To Burn in Memory,-0.088
To End All Wars,0.183
To the Moon,0.532
Toadled,0.055
Toast Time,0.199
Tobari and the Night of the Curious Moon,-0.041
Tobe's Vertical Adventure,-0.242
Toby: The Secret Mine,0.084
Toilet Tycoon,-0.31
Toki Tori,0.321
Toki Tori 2+,0.286
Tokyo Babel,0.721
Tokyo Hosto,-0.583
Tokyo School Life,0.292
Tom Clancy's EndWar,0.057
Tom Clancy's Ghost Recon,0.534
Tom Clancy's Ghost Recon Future Soldier,-0.177
Tom Clancy's Ghost Recon: Desert Siege,0.574
Tom Clancy's Rainbow Six 3: Gold Edition,0.53
Tom Clancy's Rainbow Six Siege,0.194
Tom Clancy's Rainbow Six: Lockdown,-0.394
Tom Clancy's Rainbow Six: Vegas,0.091
Tom Clancy's Rainbow Six: Vegas 2,0.306
Tom Clancy's Splinter Cell,0.561
Tom Clancy's Splinter Cell Blacklist,0.291
Tom Clancy's Splinter Cell: Chaos Theory,0.652
Tom Clancy's Splinter Cell: Double Agent,-0.576
Tom Clancy's The Division,0.083
Tom vs. The Armies of Hell,0.618
Tomato Jones,0.111
Tomb Raider,0.777
Tomb Raider (VI): The Angel of Darkness,-0.335
Tomb Raider I,0.128
Tomb Raider II,0.35
Tomb Raider III: Adventures of Lara Croft,0.255
Tomb Raider: Anniversary,0.544
Tomb Raider: Chronicles,-0.065
Tomb Raider: Legend,0.362
Tomb Raider: The Last Revelation,0.51
Tomb Raider: Underworld,0.014
Tomb of Tyrants,0.342
Tommy Tronic,-0.369
Tomoyo After ~It's a Wonderful Life~ English Edition,0.653
Tompi Jones,-0.516
Tony Hawk's Pro Skater HD,-0.255
Tony Tough and the Night of Roasted Moths,-0.994
Too Angry to Space,-0.063
Toonstruck,0.606
Top Hat,-0.233
Top Trumps Turbo,-0.636
Torchlight,0.576
Torchlight II,0.693
Toren,-0.133
Toribash,0.421
Tormentum - Dark Sorrow,0.628
Tornuffalo,0.668
Toro,-0.733
TorqueL,0.031
Total Annihilation,0.736
Total Extreme Wrestling 2010,-0.037
Total War Battles: KINGDOM,-0.441
Total War: ATTILA,-0.145
Total War: EMPIRE - Definitive Edition,0.658
Total War: NAPOLEON - Definitive Edition,0.491
Total War: ROME II - Emperor Edition,0.08
Total War: SHOGUN 2,0.642
Total War: WARHAMMER,0.342
Totally Unbalanced,0.37
Toto Temple Deluxe,0.217
Toukiden: Kiwami,-0.212
Tower Dwellers,0.109
Tower Wars,0.172
Tower of Archeos,0.755
Tower of Guns,0.48
TowerClimb,0.556
TowerFall Ascension,0.695
Towers of Altrac,-0.318
Town of Salem,0.241
TownCraft,-0.302
Townopolis,-0.185
Towns,-0.626
Towtruck Simulator 2015,-0.821
Toxic Bunny HD,-0.554
Toxic Terror,-0.002
Toy Soldiers,0.65
Toy Soldiers: Complete,-0.159
Toy Story 3,-0.336
Toy Story Mania,-0.618
Toy Wars Invasion,0.094
ToyOdyssey,0.313
Toybox Turbos,0.339
Trace Vector,0.511
TrackMania United Forever,0.645
TrackMania² Stadium,0.682
TrackMania² Valley,0.169
Trackday Manager,-0.172
Trackmania Turbo,-0.084
Tradewinds Caravans,0.758
Train Fever,-0.246
Train Simulator,-0.182
Train Town,0.046
Train Valley,0.458
Train of Afterlife,0.072
Trainz Simulator 12,-0.203
Trainz Trouble,0.279
Trainz: A New Era,0.283
Trainz: Classic Cabon City,-0.597
Trainz: Murchison 2,-0.313
Trainz: Settle & Carlisle,0.054
TransOcean 2: Rivals,-0.45
TransOcean: The Shipping Company,-0.208
Transcendence,0.379
Transcripted,0.789
Transformice,0.193
Transistor,0.724
Transmissions: Element 120,0.532
Transport Fever,0.278
Transport Giant,-0.614
Trap House,0.662
Trap Them,0.313
Trapped Dead,-0.644
Trapped Dead: Lockdown,-0.126
Traverser,0.638
Treasure of a Blizzard,0.141
Tree of Savior (English Ver.),-0.124
Treeker: The Lost Glasses,-0.093
Tremor,-0.003
Trench Run,-0.186
TriBlaster,-0.874
TriJinx,-0.961
Trials 2: Second Edition,0.255
Trials Evolution Gold Edition,0.197
Trials Fusion,0.035
Trials of Azra,0.582
Trials of the Blood Dragon,-0.209
Trials on Tatooine,0.264
Tribal Pass,0.224
Tribe Of Pok,-0.484
Tribes: Ascend,0.249
Tribloos 2,0.275
Trick & Treat,0.592
Tricky Towers,0.326
Trigger Runners,0.137
Trigger Saint,0.492
Trigonarium,0.745
Trillion,-0.126
Trimmer Tycoon,-0.25
Trine,0.732
Trine 3: The Artifacts of Power,-0.2
Trino,-1.0
Trip to Vinelands,0.838
Triple Town,0.379
Tropical Fish Shop 2,-0.027
Tropical Girls VR,-0.684
Tropico,0.218
Tropico 3 - Steam Special Edition,0.135
Tropico 4,0.535
Tropico 5,0.246
Tross,-0.371
Trouble Witches Origin - Episode1 Daughters of Amalgam -,0.643
Troubles Land,0.142
Trove,-0.12
Truck Mechanic Simulator 2015,-0.446
Truck Racer,0.082
Trucker,-0.363
True Bliss,0.5
True Fear: Forsaken Souls Part 1,0.831
True Love ～Confide to the Maple～,-0.48
True Lover's Knot,-0.281
True or False,-0.191
Truffle Saga,-0.445
Trulon: The Shadow Engine,0.157
Tryst,-0.63
Tsukumogami,0.009
Tulpa,-0.385
Tumbleweed Express,0.644
Tunnel Rats 1968,-0.579
Turba,-0.491
Turbo Dismount,0.29
Turbo Pug,0.06
Turbo Pug 3D,0.104
Turbo Pug DX,0.35
Turmoil,0.457
TurnOn,0.6
Turner,0.599
Turnover,0.399
Turok,0.606
Turtle Odyssey,0.165
Twilight City: Love as a Cure,-0.18
Twilight Struggle,0.478
Twin Sector,-0.523
Twisted Lands Trilogy Collector's Edition,-0.063
Twisted Worlds,-0.448
Two Brothers,-0.528
Two Digits,0.097
Two Steps Back,-0.803
Two Worlds II,-0.123
Two Worlds II Castle Defense,-0.577
Two Worlds: Epic Edition,-0.08
Tycoon City: New York,-0.486
Tyler,0.032
Type:Rider,0.226
Typefighters (Steam Edition),0.084
Typer Shark! Deluxe,0.376
Typing Instructor Platinum 21,0.993
Typing Instructor for Kids Platinum 5,0.994
Typoman,0.302
Tyranny,0.386
TyranoBuilder Visual Novel Studio,0.43
Tyto Ecology,0.081
UBERMOSH,0.481
UBERMOSH Vol.3,0.546
UBERMOSH:BLACK,0.519
UFO Online: Invasion,-0.253
UFO: Afterlight,-0.313
UFO: Aftermath,0.216
UFO: Aftershock,-0.167
ULTRAWORLD EXODUS,0.199
UNCORPOREAL - Alcatraz Island Lofts,-0.6
UNCORPOREAL - Fluffy!,-0.214
UNDER NIGHT IN-BIRTH Exe:Late,0.456
UNLOVED,0.18
US and THEM,-0.627
UTOPIA 9 - A Volatile Vacation,0.668
Ubersoldier II,-0.164
Ubinota,0.554
Uebergame,-0.164
UfoPilot : Astro-Creeps Elite,-0.286
Ukrainian Ninja,-0.159
Ultimate Arena,-0.096
Ultimate Booster Experience,0.464
Ultimate Chicken Horse,0.641
Ultimate General: Gettysburg,0.527
Ultimate Rock Crawler,-0.369
Ultimate Solid,0.015
Ultimate Space Commando,0.411
Ultimate Tic-Tac-Toe,0.091
Ultimate Word Search 2: Letter Boxed,-0.105
Ultionus: A Tale of Petty Revenge,-0.036
Ultra Street Fighter IV,0.077
Ultratron,0.72
Umbrella Corps,-0.448
Umihara Kawase,0.773
Umihara Kawase Shun,0.227
Umineko When They Cry - Question Arcs,0.562
UnReal World,0.573
UnSummoning: the Spectral Horde,0.002
Unbox,0.612
Uncanny Valley,-0.062
Unclaimed World,-0.25
Undead Shadows,-0.667
Undead vs Plants,-0.556
Undeadz!,-0.477
Undefeated,0.432
UnderDread,-0.155
UnderWater Adventure,-1.0
Undercover Missions: Operation Kursk K-141,0.164
Underrail,0.432
Undertale,0.535
Unearthed Inc: The Lost Temple,0.333
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,-0.327
Unearthing Colossal,0.0
Unending Galaxy,0.002
Unepic,0.464
Unfair Jousting Fair,0.245
Unfinished - An Artist's Lament,-0.166
Unforgiving Trials: The Darkest Crusade,-0.09
Unhack,0.149
Unheard Screams - King Leopold II's Rule Over The Congo,-0.405
Unholy Heights,0.46
Unity of Command,0.437
Unium,0.576
Universal Combat CE,-0.41
Universe Sandbox,0.999
Unlimited Escape 2,0.332
Unlimited Escape 3 & 4 Double Pack,-0.036
Unmechanical,0.463
Unpossible,0.208
Unreal Gold,0.703
Unreal II: The Awakening,-0.049
Unreal Tournament 2004,0.769
Unreal Tournament 3: Black Edition,0.394
Unreal Tournament: Game of the Year Edition,0.619
Unrest,-0.047
Unruly Ghouls,0.996
Unseen Diplomacy,0.64
Unstoppable Gorg,0.294
Untamed: Life Of A Cougar,-0.216
Until I Have You,0.256
Unveil,0.219
Unwell Mel,0.999
Uplink,0.155
Uprising 2: Lead and Destroy,0.983
Uprising44: The Silent Shadows,-0.653
Uprising: Join or Die,0.336
"Upwards, Lonely Robot",0.648
Urban Chaos,-0.066
Urban Pirate,0.444
Urban Trial Freestyle,0.165
Uriel's Chasm,-0.518
Uriel's Chasm 2: את,-0.525
Urja,-0.246
Uru: Complete Chronicles,0.22
Usagi Yojimbo: Way of the Ronin,-0.307
V ARRR,0.433
VA-11 Hall-A: Cyberpunk Bartender Action,0.659
VERGE:Lost chapter,-0.572
VERLIES II,-0.12
VERSUS: The Lost Ones,0.52
VIDEOBALL,0.379
VIOLET: Space Mission,0.271
VOI,0.016
VR Baseball - Home Run Competition,0.526
VR Battle Grid,-0.004
VR Boxing Workout,-1.0
VR Escape the space station,-0.382
VR Gallery,0.717
VR Karts SteamVR,-0.404
VR Ping Pong,0.198
VR The Diner Duo,0.755
VR: Vacate the Room,0.619
VRC PRO,0.346
VRCapture,-0.342
VRMark,-0.385
VRMultigames,0.365
VRNinja,0.968
VROOM: Aerie,0.382
VROOM: Galleon,0.294
VRchaeology: Prologue,-0.188
VReakout,-0.004
VVVVVV,0.61
Vaccine War,0.242
Vagrant Hearts,0.016
Vagrant Hearts 2,-0.333
Valcarta: Rise of the Demon,0.451
Valdis Story: Abyssal City,0.508
Valentino Rossi The Game,-0.094
Valerie Porter,0.247
Valhalla Hills,-0.361
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,0.485
Valiant: Resurrection,0.506
Valkyria Chronicles™,0.457
Valley,0.613
Valzar,-0.334
Vampire Legends: The True Story of Kisilova,-0.115
Vampire of the Sands,-0.353
Vampire: The Masquerade - Bloodlines,0.573
Vampires: Guide Them to Safety!,0.573
Vangers,0.126
Vanguard Princess,-0.105
Vanguards,0.088
Vanilla Bagel: The Roguelike,0.218
Vapour,-0.468
Vault Cracker,-0.583
Vector,0.197
Vector Assault,-0.337
Vector Strain,0.56
Vector Thrust,-0.397
Vegas: Make It Big,-0.107
Vehicle Simulator,0.572
Veilia,0.269
Vektor Wars,0.582
Velocibox,0.073
Velocity®Ultra,0.359
Velvet Assassin,-0.4
Velvet Sundown,-0.071
Vendetta - Curse of Raven's Cry,-0.417
Venetica,-0.076
Venice,0.527
Venusian Vengeance,0.536
Verdict Guilty - 유죄 평결,-0.085
Verdun,0.378
Vernon's Legacy,-0.671
Versus Squad,0.305
Versus: Battle of the Gladiator,-0.267
Vertical Drop Heroes HD,0.267
Vertiginous Golf,-0.02
Vertigo Void,0.124
Vessel,0.537
Veteran Combat,-0.546
Veterans Online,-0.003
Vicky Saves the Big Dumb World,0.793
Victim of Xen,-0.397
Victor Vran,0.659
Victoria II,0.177
Victoria: Revolutions,0.025
Victorian Admirals Anthology,-0.903
Victory At Sea,0.037
Victory and Glory: Napoleon,0.367
Victory: The Age of Racing,-0.452
Vietnam ‘65,0.458
Vigil: Blood Bitterness,-0.826
Viking Brothers,-0.428
Viking Saga: New World,-0.001
Viking Squad,0.521
Viking: Battle for Asgard,-0.545
Viktor,0.159
Villagers,-0.316
Villagers and Heroes,-0.244
Vilmonic,1.0
Vindicator: Uprising,0.641
Vintage VR,0.757
Vintage Year,0.338
Vinyl,-0.283
Violett,-0.217
VirZOOM Arcade,0.235
Virginia,0.079
Viridi,0.537
Virtual Battlemap,0.413
Virtual DJ,-0.366
Virtual Desktop,0.265
Virtual Families,-0.219
Virtual Pool 4,0.447
Virtual Pool 4 Multiplayer,-0.19
Virtual Rogue,-0.242
Virtual Villagers 2: The Lost Children,0.177
Virtual Villagers 3: The Secret City,-0.18
Virtual Villagers: A New Home,0.056
VirtualHere for Steam Link,-0.139
Virtually Live presents Formula E Season Two Highlights,-0.546
Virus Jigglin' Fever,-0.139
Viscera Cleanup Detail,0.245
Viscera Cleanup Detail: Santa's Rampage,0.232
Viscera Cleanup Detail: Shadow Warrior,0.106
Vision of Aurora Borealis,-0.124
Vistascapes VR,-0.305
Vitrum,-0.668
ViveSpray,-0.334
VoiceBot,0.299
Voices from the Sea,0.563
Void,-0.198
Void & Meddler,0.004
Void 21,0.72
Void Destroyer,0.053
Void Invaders,0.389
Void Pyramid,0.689
Void Raiders,0.441
VoidExpanse,0.194
Voidspire Tactics,0.828
VolChaos,0.142
Volgarr the Viking,0.37
Volt,0.065
Volume,0.269
Volvox,0.711
Voodoo Chronicles: The First Sign HD - Director’s Cut Edition,-0.982
Voodoo Dice,0.413
Voodoo Garden,0.262
Voodoo Whisperer Curse of a Legend,-0.413
Vortex,0.18
Vortex Attack,0.569
Vortex: The Gateway,-0.384
Vox Populi Vox Dei 2,0.404
Voxel Blast,0.796
Voyage to Farland,0.098
Voyage: Journey to the Moon,-0.053
Vrideo,-0.095
Vulture for NetHack,0.07
WAKFU,0.024
WALL E,0.426
WAR7,-0.192
WARP,-0.011
WARSHIFT,0.036
WASTED,0.144
WE ARE DOOMED,0.559
WITCH-BOT MEGLILO,0.558
WOLFLAME,0.65
WORLD END ECONOMiCA episode.01,0.152
WORLD END ECONOMiCA episode.02,0.373
WRC 4 FIA WORLD RALLY CHAMPIONSHIP,-0.084
WRC 5,-0.256
WWE 2K16,-0.165
Wailing Heights,0.428
Wait - Extended,0.495
Wake,-0.649
Wake Up,0.481
Waking Mars,0.593
Walkover,-0.253
Waltz of the Wizard,0.866
Wanda,0.608
Wandering Willows,0.233
Wanderlust Adventures,0.101
Wanderlust: Rebirth,-0.028
War Birds: WW2 Air strike 1942,0.114
War Inc. Battlezone,-0.169
War Operations,-0.31
War Thunder,-0.158
War Trigger 3,-0.186
War for the Overworld,0.179
War in a Box: Paper Tanks,0.107
War of Beach,-0.213
War of the Human Tanks - ALTeR,0.344
War of the Human Tanks - Limited Operations,-0.164
War of the Roses,-0.395
War of the Vikings,-0.213
War on Folvos,0.036
"War, the Game",0.104
WarBirds - World War II Combat Aviation,0.067
"WarBirds Dawn of Aces, World War I Air Combat",-1.0
WarBirds Dogfights,-0.956
Warden: Melody of the Undergrowth,0.419
Warehouse and Logistics Simulator,-0.679
Warface,0.276
Warfare,-0.023
Warframe,0.447
Wargame: AirLand Battle,0.453
Wargame: European Escalation,0.069
Wargame: Red Dragon,0.5
"Warhammer 40,000: Armageddon",0.279
"Warhammer 40,000: Armageddon - Da Orks",0.451
"Warhammer 40,000: Dawn of War - Dark Crusade",0.66
"Warhammer 40,000: Dawn of War - Game of the Year Edition",0.493
"Warhammer 40,000: Dawn of War - Soulstorm",0.45
"Warhammer 40,000: Dawn of War - Winter Assault",0.304
"Warhammer 40,000: Dawn of War II",0.456
"Warhammer 40,000: Dawn of War II - Chaos Rising",0.49
"Warhammer 40,000: Dawn of War II - Retribution",0.624
"Warhammer 40,000: Eternal Crusade",-0.505
"Warhammer 40,000: Regicide",0.185
"Warhammer 40,000: Space Marine - Anniversary Edition",0.404
Warhammer Quest,-0.23
Warhammer: End Times - Vermintide,0.102
Warlock 2: the Exiled,-0.202
Warlocks vs Shadows,-0.233
Warlords Battlecry III,0.318
Warmachine Tactics,-0.396
Warrior Kings,0.336
Warrior Kings: Battles,0.618
Warriors of Vilvatikta,-0.416
Warriors' Wrath,-0.078
Wars and Warriors: Joan of Arc,0.258
Wars of Napoleon,0.094
Waste Walkers,0.158
Wasteland 1 - The Original Classic,0.276
Wasteland 2,0.128
Wasteland Angel,-0.216
Watch_Dogs,-0.241
Watch_Dogs 2,0.081
Watching Grass Grow In VR - The Game,0.3
Watchmen: The End Is Nigh,-0.154
Water Bears VR,0.752
Wave Mechanics,0.306
Wave of Darkness,-0.099
Waveform,0.2
Waves,0.662
Way of Gold and Steel,-0.145
Way of the Samurai 3,0.158
Way of the Samurai 4,0.07
Way to Go!,-0.375
WayOut,0.553
Wayward Manor,-0.365
WazHack,0.314
We Are Legion,0.006
We Know the Devil,0.267
Weapon of Choice,0.595
Weapons Genius,-0.565
Weather Lord: Following the Princess Collector's Edition,0.411
Weather Lord: The Successor's Path,0.53
Wedding Dash 2: Rings Around the World,0.426
Weird Hero,-0.333
Weird Park Trilogy,0.761
Weird Worlds: Return to Infinite Space,-0.051
Welcome to the Game,-0.172
Werewolves Within,0.998
Westerado: Double Barreled,0.406
Western Press,0.041
Westward,0.502
Whack a Vote: Hammering the Polls,-0.253
What The Box?,0.287
Wheels of Aurelia,0.502
When In Rome,-0.006
Where Angels Cry,-0.534
Where Angels Cry - Tears Of The Fallen (Collectors Edition),-0.137
Where is my Heart?,0.06
Where's My Helmet?,-0.347
Where's My Mommy?,0.03
Where's My What?,-0.43
Whisper of a Rose,-0.19
Whispering Willows,0.284
White Haven Mysteries,-0.634
White Night,0.046
White Noise Online,-0.2
Who Is Mike,0.455
Who's That Flying?!,0.147
Who's Your Daddy?!,-0.106
Why Am I Dead At Sea,0.639
Wicce,0.158
Wick,0.164
Wicked Witches,-0.529
Wickland,-0.49
Wild Animal Racing,0.214
Wild Animals - Animated Jigsaws,0.422
Wild Island Quest,-0.564
Wild Romance,-0.429
Wild Season - Episode 1,-0.619
WildStar,0.353
Wildlife Camp,0.199
Wildlife Creative Studio,0.23
Wildlife Park,0.113
Wildlife Park - Wild Creatures,-0.324
Wildlife Park 2,0.073
Wildlife Park 2 - Crazy Zoo,-0.207
Wildlife Park 2 - Dino World,-0.38
Wildlife Park 2 - Fantasy,-0.411
Wildlife Park 2 - Farm World,-0.307
Wildlife Park 2 - Horses,-0.093
Wildlife Park 2 - Marine World,0.414
Wildlife Park 3,-0.293
Wildlife VR,-0.284
Will Fight for Food: Super Actual Sellout: Game of the Hour,0.097
Will of the Gods,0.494
Wimp: Who Stole My Pants?,0.322
Win Big Or Die,0.114
WinKings,0.992
Wind Child,0.341
Wind of Luck: Arena,-0.107
Windforge,-0.03
Windlands,-0.034
Windosill,0.534
Windward,0.31
Winged Sakura: Mindy's Arc,0.282
Wings Over Europe,-0.136
Wings of Prey,0.043
Wings of Vi,-0.078
Wings! Remastered Edition,0.4
Winning Putt: Golf Online,-0.164
Winter Novel,0.72
Winter Voices,-0.178
Wish Project,0.727
Witch & Hero（魔女と勇者）,-0.333
Witch's Pranks: Frog's Fortune Collector's Edition,0.533
"Witches, Heroes and Magic",-0.959
Within VR - Cinematic Virtual Reality,-0.171
