,app_name,avg_sentiment_N100,avg_sentiment_N10,sentiment_difference,pos_to_neg,neg_to_pos
4953,ORBIT,0.491,0.59,-0.09899999999999998,False,False
4954,ORBITAL,0.319,0.319,0.0,False,False
4955,ORCS,0.34,0.231,0.10900000000000001,False,False
4956,ORION: Prelude,-0.1,-0.415,0.31499999999999995,False,False
4957,OTTTD,0.124,0.004,0.12,False,False
4958,OVERGRAVITY,-0.435,-0.435,0.0,False,False
4959,OZMAFIA!!,0.522,0.614,-0.09199999999999997,False,False
4960,Obduction,0.513,0.638,-0.125,False,False
4961,Obliteracers,0.174,-0.001,0.175,True,False
4962,Oblitus,-0.35,0.195,-0.5449999999999999,False,True
4963,Oblivion's Edge,1.0,1.0,0.0,False,False
4964,Oblivious Garden ~Carmina Burana,0.352,0.551,-0.19900000000000007,False,False
4965,Obludia,-0.498,-0.401,-0.09699999999999998,False,False
4966,Obscure,0.282,-0.189,0.471,True,False
4967,Obscure 2,-0.129,-0.216,0.087,False,False
4968,Obscuritas,0.203,-0.195,0.398,True,False
4969,Occurrence at JCR Outpost,-0.107,-0.107,0.0,False,False
4970,Oceanhorn: Monster of Uncharted Seas,0.302,0.581,-0.27899999999999997,False,False
4971,Octave,0.241,-0.058,0.299,True,False
4972,Octodad: Dadliest Catch,0.479,0.609,-0.13,False,False
4973,Odallus: The Dark Call,0.637,0.504,0.133,False,False
4974,Oddworld: Abe's Exoddus,0.597,0.599,-0.0020000000000000018,False,False
4975,Oddworld: Abe's Oddysee,0.48,0.399,0.08099999999999996,False,False
4976,Oddworld: Munch's Oddysee,-0.04,-0.41,0.37,False,False
4977,Oddworld: New 'n' Tasty,0.453,-0.003,0.456,True,False
4978,Oddworld: Stranger's Wrath HD,0.406,0.993,-0.587,False,False
4979,Odd||Even,-0.389,-0.565,0.17599999999999993,False,False
4980,Odesi Music Composition,0.473,0.2,0.27299999999999996,False,False
4981,Odysseus: Long Way Home,-0.221,0.085,-0.306,False,True
4982,Of Carrots And Blood,0.077,-0.001,0.078,True,False
4983,Of Love And Sorrow,0.014,0.017,-0.003000000000000001,False,False
4984,Of Orcs And Men,-0.123,-0.204,0.08099999999999999,False,False
4985,Off-Peak,0.394,-0.172,0.5660000000000001,True,False
4986,Off-Road Drive,-0.01,-0.4,0.39,False,False
4987,Office Battle,0.085,0.597,-0.512,False,False
4988,Office lovers,-0.665,-0.665,0.0,False,False
4989,Offspring Fling!,0.353,0.537,-0.18400000000000005,False,False
4990,Offworld Trading Company,0.264,0.199,0.065,False,False
4991,Oh My Gore!,0.251,0.251,0.0,False,False
4992,Oh No! Bugs!,0.227,0.227,0.0,False,False
4993,Oh...Sir! Prototype,-0.133,-0.574,0.44099999999999995,False,False
4994,Ohm Studio,0.138,-0.202,0.34,True,False
4995,Ohr,0.961,0.961,0.0,False,False
4996,Oil Enterprise,-0.867,-0.99,0.123,False,False
4997,Oil Rush,-0.38,0.015,-0.395,False,True
4998,Okhlos: Omega,0.328,0.404,-0.07600000000000001,False,False
4999,Oknytt,0.558,0.828,-0.2699999999999999,False,False
5000,OlliOlli,0.325,0.398,-0.07300000000000001,False,False
5001,OlliOlli2: Welcome to Olliwood,0.375,0.4,-0.025000000000000022,False,False
5002,Olympia Rising,0.203,0.2,0.0030000000000000027,False,False
5003,Omega Agent,0.138,-0.004,0.14200000000000002,True,False
5004,Omegalodon,-0.222,-0.043,-0.179,False,False
5005,Omerta - City of Gangsters,-0.414,-0.414,0.0,False,False
5006,Omikron - The Nomad Soul,0.251,0.551,-0.30000000000000004,False,False
5007,OmniBus,0.269,0.037,0.232,False,False
5008,Omnipresent,0.026,-0.04,0.066,True,False
5009,On A Roll 3D,0.53,0.572,-0.041999999999999926,False,False
5010,On My Own,-0.263,-0.4,0.137,False,False
5011,On Rusty Trails,0.569,0.448,0.12099999999999994,False,False
5012,"On the Rain-Slick Precipice of Darkness, Episode One",0.374,0.157,0.217,False,False
5013,"On the Rain-Slick Precipice of Darkness, Episode Two",0.295,-0.182,0.477,True,False
5014,"Once Bitten, Twice Dead",-0.702,-0.764,0.062000000000000055,False,False
5015,Once in Yaissor,0.317,0.317,0.0,False,False
5016,One Day : The Sun Disappeared,-0.5,-0.5,0.0,False,False
5017,One Day For Ched,-0.309,0.192,-0.501,False,True
5018,One Final Breath,-0.651,-0.602,-0.049000000000000044,False,False
5019,One Final Chaos,0.999,0.999,0.0,False,False
5020,One Finger Death Punch,0.63,0.586,0.04400000000000004,False,False
5021,One Hundred Ways,-0.128,-0.354,0.22599999999999998,False,False
5022,One Last Chance,0.008,0.003,0.005,False,False
5023,One Late Night: Deadline,-0.665,-0.837,0.17199999999999993,False,False
5024,One Man Is Not No Man,0.606,0.606,0.0,False,False
5025,One Manga Day,-0.31,0.199,-0.509,False,True
5026,One More Dungeon,0.096,0.369,-0.273,False,False
5027,One More Line,0.071,0.002,0.06899999999999999,False,False
5028,One Night Stand,0.536,0.391,0.14500000000000002,False,False
5029,One Night Two Crazies,-0.242,-0.554,0.31200000000000006,False,False
5030,One Small Fire At A Time,0.35,0.42,-0.07,False,False
5031,One Troll Army,0.124,0.188,-0.064,False,False
5032,One Way Flight,-1.0,-1.0,0.0,False,False
5033,One Way Heroics,0.653,0.408,0.24500000000000005,False,False
5034,One Way To Die,-0.376,-0.396,0.020000000000000018,False,False
5035,One day in London,0.977,0.977,0.0,False,False
5036,Onechanbara Z2: Chaos,-0.117,-0.36,0.243,False,False
5037,Ongaku,0.599,0.599,0.0,False,False
5038,Oniken,0.4,0.178,0.22200000000000003,False,False
5039,Onikira: Demon Killer,-0.592,-0.816,0.22399999999999998,False,False
5040,Only If,-0.071,-0.401,0.33,False,False
5041,Ookibloks,0.769,0.59,0.17900000000000005,False,False
5042,Oozi: Earth Adventure,0.36,0.597,-0.237,False,False
5043,OpenCanvas 6,0.36,0.238,0.122,False,False
5044,Operation Flashpoint: Dragon Rising,-0.06,-0.225,0.165,False,False
5045,Operation Flashpoint: Red River,-0.308,-0.416,0.10799999999999998,False,False
5046,Operation KREEP,0.76,0.76,0.0,False,False
5047,Operation: Matriarchy,0.209,0.209,0.0,False,False
5048,Optika,0.388,0.153,0.23500000000000001,False,False
5049,Orbit HD,0.196,-0.598,0.794,True,False
5050,Orbital Gear,0.319,0.598,-0.27899999999999997,False,False
5051,Orborun,0.291,0.169,0.12199999999999997,False,False
5052,Orc Assault,-0.421,-0.758,0.337,False,False
5053,Orc Attack: Flatulent Rebellion,-0.525,-0.8,0.275,False,False
5054,Orc Slayer,-0.137,-0.137,0.0,False,False
5055,Orcs Must Die!,0.739,0.778,-0.039000000000000035,False,False
5056,Orcs Must Die! 2,0.697,0.999,-0.30200000000000005,False,False
5057,Orcs Must Die! Unchained,-0.085,-0.6,0.515,False,False
5058,Orczz,-1.0,-1.0,0.0,False,False
5059,Order of Battle: World War II,0.34,0.389,-0.04899999999999999,False,False
5060,Order of War,-0.057,0.198,-0.255,False,True
5061,Organ Trail: Director's Cut,0.334,0.214,0.12000000000000002,False,False
5062,Ori and the Blind Forest,0.778,0.999,-0.22099999999999997,False,False
5063,Ori and the Blind Forest: Definitive Edition,0.786,0.764,0.02200000000000002,False,False
5064,Original War,0.562,0.592,-0.029999999999999916,False,False
5065,Orion Trail,0.037,0.248,-0.211,False,False
5066,Orion: A Sci-Fi Visual Novel,-0.067,0.199,-0.266,False,True
5067,Ortus Regni,0.204,0.384,-0.18000000000000002,False,False
5068,Orwell,0.611,0.595,0.016000000000000014,False,False
5069,Osmos,0.284,0.809,-0.5250000000000001,False,False
5070,Osozaki 遅咲き Late Blooming - First,-0.346,-0.219,-0.12699999999999997,False,False
5071,Osteya,-0.459,-0.425,-0.03400000000000003,False,False
5072,Ostrich Island,0.297,0.6,-0.303,False,False
5073,Otem's Defiance,0.131,0.203,-0.07200000000000001,False,False
5074,Othello,0.006,0.027,-0.020999999999999998,False,False
5075,Otherland,-0.874,-0.82,-0.05400000000000005,False,False
5076,Our Darker Purpose,0.212,0.161,0.05099999999999999,False,False
5077,Our Love Will Grow,0.373,0.196,0.177,False,False
5078,Our Nation's Miner,-0.369,-0.4,0.031000000000000028,False,False
5079,Our Wonderful World,-0.005,-0.005,0.0,False,False
5080,Out There Somewhere,0.408,0.398,0.009999999999999953,False,False
5081,Out There: Ω Edition,-0.205,-0.19,-0.014999999999999986,False,False
5082,Out of Ammo,0.199,0.156,0.04300000000000001,False,False
5083,Out of the Park Baseball 17,0.51,0.401,0.10899999999999999,False,False
5084,OutDrive,-0.183,-0.147,-0.036000000000000004,False,False
5085,Outcast 1.1,0.676,0.372,0.30400000000000005,False,False
5086,Outland,0.339,0.234,0.10500000000000001,False,False
5087,Outlast,0.403,0.201,0.202,False,False
5088,Outpost 13,-0.458,-0.385,-0.07300000000000001,False,False
5089,Outrage,0.075,0.182,-0.107,False,False
5090,Over 9000 Zombies!,0.271,0.36,-0.08899999999999997,False,False
5091,Over The Hills And Far Away,0.326,0.577,-0.25099999999999995,False,False
5092,Over The Void,-0.046,-0.444,0.398,False,False
5093,Overcast - Walden and the Werewolf,-0.33,-0.791,0.461,False,False
5094,Overclocked: A History of Violence,-0.638,-0.638,0.0,False,False
5095,Overcooked,0.55,0.603,-0.052999999999999936,False,False
5096,Overdosed - A Trip To Hell,-0.5,-0.5,0.0,False,False
5097,Overfall,0.416,0.584,-0.16799999999999998,False,False
5098,Overload Playable Teaser,0.603,0.02,0.583,False,False
5099,Overlord,0.354,0.427,-0.07300000000000001,False,False
5100,Overlord: Fellowship of Evil,-0.709,-0.8,0.09100000000000008,False,False
5101,Overlord: Raising Hell,0.479,0.355,0.124,False,False
5102,Overruled!,-0.61,-0.61,0.0,False,False
5103,Overture,0.206,0.522,-0.31600000000000006,False,False
5104,Owlboy,0.789,0.992,-0.20299999999999996,False,False
5105,Owys,-0.644,-0.58,-0.06400000000000006,False,False
5106,Oxenfree,0.613,0.396,0.21699999999999997,False,False
5107,PAC-MAN 256,0.451,0.617,-0.16599999999999998,False,False
5108,PAC-MAN Championship Edition DX+,0.635,0.382,0.253,False,False
5109,PAC-MAN™ CHAMPIONSHIP EDITION 2,-0.025,-0.428,0.40299999999999997,False,False
5110,PANORAMICAL,0.378,0.214,0.164,False,False
5111,PARTICLE MACE,0.499,0.763,-0.264,False,False
5112,PAYDAY 2,0.231,0.211,0.020000000000000018,False,False
5113,PAYDAY: The Heist,0.326,0.203,0.123,False,False
5114,PD Howler 10,0.426,0.426,0.0,False,False
5115,PD Howler 9.6,0.356,0.571,-0.21499999999999997,False,False
5116,PD Particles 9,-0.334,-0.334,0.0,False,False
5117,PERFECT ANGLE: The puzzle game based on optical illusions,0.021,-0.001,0.022000000000000002,True,False
5118,PF and the Molten Mystery,0.413,0.413,0.0,False,False
5119,PHAT STACKS,0.0,0.0,0.0,False,False
5120,PING 1.5+,0.661,0.661,0.0,False,False
5121,PONCHO,0.11,-0.006,0.116,True,False
5122,POP: Methodology Experiment One,-0.118,-0.247,0.129,False,False
5123,POPixel,0.404,0.171,0.233,False,False
5124,POSTAL,-0.173,-0.236,0.063,False,False
5125,POSTAL 2,0.328,0.238,0.09000000000000002,False,False
5126,POSTAL Redux,0.397,0.575,-0.17799999999999994,False,False
5127,PRICE,0.3,0.604,-0.304,False,False
5128,PROTOTYPE 2,0.001,0.305,-0.304,False,False
5129,PRiO,-0.3,-0.3,0.0,False,False
5130,PT Boats: Knights of the Sea,-0.548,-0.368,-0.18000000000000005,False,False
5131,PT Boats: South Gambit,-0.675,-0.675,0.0,False,False
5132,Pacific Liberation Force,-0.428,-0.428,0.0,False,False
5133,Pacific Storm,-0.202,-0.202,0.0,False,False
5134,Pacific Storm: Allies,-0.258,-0.601,0.34299999999999997,False,False
5135,Paganitzu,0.253,0.179,0.07400000000000001,False,False
5136,Pahelika: Revelations HD,-0.729,-0.622,-0.10699999999999998,False,False
5137,Pahelika: Secret Legends,-0.469,-0.24,-0.22899999999999998,False,False
5138,Painkiller Hell & Damnation,0.005,-0.381,0.386,True,False
5139,Painkiller Overdose,-0.13,0.351,-0.481,False,True
5140,Painkiller: Black Edition,0.309,0.059,0.25,False,False
5141,Painkiller: Recurring Evil,-0.386,-0.602,0.21599999999999997,False,False
5142,Painkiller: Redemption,-0.488,-0.602,0.11399999999999999,False,False
5143,Painkiller: Resurrection,-0.618,-0.211,-0.40700000000000003,False,False
5144,Paint it Back,0.71,0.958,-0.248,False,False
5145,PaintLab,0.094,-0.196,0.29000000000000004,True,False
5146,Paintball 707,-0.226,-0.226,0.0,False,False
5147,Painters Guild,0.014,0.399,-0.385,False,False
5148,Pajama Sam 2: Thunder And Lightning Aren't So Frightening,0.664,0.784,-0.12,False,False
5149,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,-0.64,-0.57,-0.07000000000000006,False,False
5150,Pajama Sam in No Need to Hide When It's Dark Outside,0.478,0.389,0.08899999999999997,False,False
5151,Pajama Sam's Lost & Found,0.151,0.179,-0.027999999999999997,False,False
5152,Pajama Sam's Sock Works,0.308,0.2,0.10799999999999998,False,False
5153,Pajama Sam: Games to Play on Any Day,0.144,-0.01,0.154,True,False
5154,Pale Echoes,0.613,0.627,-0.014000000000000012,False,False
5155,Pan-Pan,0.395,0.424,-0.02899999999999997,False,False
5156,Pandora: First Contact,0.035,0.244,-0.209,False,False
5157,Pandum online,-0.717,-0.8,0.08300000000000007,False,False
5158,Pane In The Glass,-0.095,-0.001,-0.094,False,False
5159,Pang Adventures,0.703,0.585,0.118,False,False
5160,Pankapu,0.735,0.991,-0.256,False,False
5161,Panzar,-0.118,-0.199,0.08100000000000002,False,False
5162,Panzer Corps,0.706,0.8,-0.09400000000000008,False,False
5163,Panzer Elite Action Fields of Glory,-0.54,-0.601,0.06099999999999994,False,False
5164,Panzer Tactics HD,0.326,0.231,0.095,False,False
5165,Panzermadels: Tank Dating Simulator,0.208,0.575,-0.367,False,False
5166,Paparazzi,-0.194,-0.194,0.0,False,False
5167,Paper Dungeons,-0.434,-0.418,-0.016000000000000014,False,False
5168,Paper Monsters Recut,0.035,-0.006,0.041,True,False
5169,Paper Sorcerer,0.385,0.64,-0.255,False,False
5170,Paper Train: Traffic,0.45,0.374,0.07600000000000001,False,False
5171,Paperbound,0.352,0.37,-0.018000000000000016,False,False
5172,"Papers, Please",0.423,0.608,-0.185,False,False
5173,Papo & Yo,0.701,0.349,0.352,False,False
5174,Parallax,0.414,-0.175,0.589,True,False
5175,Parallels,0.016,0.016,0.0,False,False
5176,Paranautical Activity: Deluxe Atonement Edition,-0.253,-0.227,-0.025999999999999995,False,False
5177,Paranormal State: Poison Spring Collector's Edition,-0.007,-0.429,0.422,False,False
5178,Parasite,0.172,0.172,0.0,False,False
5179,Parcel,0.515,0.565,-0.04999999999999993,False,False
5180,Parkan 2,-0.356,-0.601,0.245,False,False
5181,Particle Fleet: Emergence,0.47,0.203,0.26699999999999996,False,False
5182,Particula,-0.554,-0.765,0.21099999999999997,False,False
5183,Particulars,-0.039,0.005,-0.044,False,True
5184,Party Hard,0.215,-0.219,0.434,True,False
5185,Party Jousting,0.617,0.619,-0.0020000000000000018,False,False
5186,Party Saboteurs,-0.001,-0.001,0.0,False,False
5187,Party of Sin,-0.312,0.199,-0.511,False,True
5188,Parvaneh: Legacy of the Light's Guardians,0.528,0.528,0.0,False,False
5189,Passing Pineview Forest,-0.245,-0.044,-0.201,False,False
5190,PataNoir,0.691,0.691,0.0,False,False
5191,Patchwork,0.718,0.718,0.0,False,False
5192,Path of Exile,0.517,0.999,-0.482,False,False
5193,Path of War,-0.156,-0.201,0.04500000000000001,False,False
5194,Pathologic Classic HD,0.309,-0.182,0.491,True,False
5195,Patrician III,0.231,0.186,0.04500000000000001,False,False
5196,Patrician IV: Steam Special Edition,-0.314,-0.731,0.417,False,False
5197,Patterna,0.615,0.795,-0.18000000000000005,False,False
5198,Patterns,-0.801,-0.607,-0.19400000000000006,False,False
5199,Pavel Quest,0.184,0.184,0.0,False,False
5200,Pavilion,0.275,0.586,-0.31099999999999994,False,False
5201,Paws,0.385,0.399,-0.014000000000000012,False,False
5202,Pay2Win: The Tricks Exposed,-0.466,-0.677,0.21100000000000002,False,False
5203,Peak Angle: Drift Online,0.555,0.597,-0.041999999999999926,False,False
5204,Peggle Deluxe,0.595,0.777,-0.18200000000000005,False,False
5205,Peggle Extreme,0.08,-0.4,0.48000000000000004,True,False
5206,Peggle Nights,0.521,0.642,-0.121,False,False
5207,Pen Island VR,-0.991,-0.991,0.0,False,False
5208,Penarium,0.275,0.233,0.04200000000000001,False,False
5209,Pendragon Rising,0.361,-0.182,0.5429999999999999,True,False
5210,Penguins Arena: Sedna's World,0.338,0.053,0.28500000000000003,False,False
5211,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,0.188,0.014,0.174,False,False
5212,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,0.497,0.638,-0.14100000000000001,False,False
5213,Penumbra: Black Plague,0.455,0.394,0.061,False,False
5214,Penumbra: Overture,0.279,0.38,-0.10099999999999998,False,False
5215,Penumbra: Requiem,-0.32,-0.426,0.10599999999999998,False,False
5216,Pepe Porcupine,-0.394,-0.393,-0.0010000000000000009,False,False
5217,Perfect Golf,-0.252,-0.2,-0.05199999999999999,False,False
5218,Perfect Universe,0.996,0.996,0.0,False,False
5219,Perfection.,-0.303,0.18,-0.483,False,True
5220,PeriAreion,-0.402,-0.562,0.16000000000000003,False,False
5221,Perils of Man,0.3,-0.192,0.492,True,False
5222,Perimeter,-0.186,-0.386,0.2,False,False
5223,Perimeter 2: New Earth,-0.846,-0.8,-0.04599999999999993,False,False
5224,Perimeter: Emperor's Testament,-0.248,-0.248,0.0,False,False
5225,Perpetuum,0.165,0.348,-0.18299999999999997,False,False
5226,Pertinence,0.321,0.386,-0.065,False,False
5227,Pester,0.295,0.204,0.091,False,False
5228,Pet Store Panic,0.992,0.992,0.0,False,False
5229,Petz Horsez 2,0.05,0.386,-0.336,False,False
5230,PewDiePie: Legend of the Brofist,0.266,-0.157,0.42300000000000004,True,False
5231,Phantaruk,0.45,0.595,-0.14499999999999996,False,False
5232,Phantasmagoria,0.418,0.001,0.417,False,False
5233,Phantasmagoria 2,0.485,0.369,0.11599999999999999,False,False
5234,Phantasmal,-0.47,-0.2,-0.26999999999999996,False,False
5235,Phantom Brave PC,0.591,0.796,-0.20500000000000007,False,False
5236,Phantom Breaker: Battle Grounds,0.159,0.55,-0.391,False,False
5237,Pharaoh's Tomb,0.058,0.164,-0.10600000000000001,False,False
5238,Pharaonic,0.445,0.76,-0.315,False,False
5239,Philia : the Sequel to Elansar,-0.333,-0.333,0.0,False,False
5240,Phineas and Ferb: New Inventions,-0.333,-0.333,0.0,False,False
5241,PhysDrive,-0.208,-0.208,0.0,False,False
5242,Pick a Hero,0.33,0.415,-0.08499999999999996,False,False
5243,Pickers,0.192,0.414,-0.22199999999999998,False,False
5244,Picross Touch,0.324,0.194,0.13,False,False
5245,Pid ,0.264,0.198,0.066,False,False
5246,Pier Solar and the Great Architects,-0.02,-0.401,0.381,False,False
5247,Pierhead Arcade,0.791,0.598,0.19300000000000006,False,False
5248,Piggy Princess,-0.273,-0.4,0.127,False,False
5249,Pigmentone,-0.005,-0.005,0.0,False,False
5250,Pike and Shot: Campaigns,0.34,0.613,-0.27299999999999996,False,False
5251,Pillar,0.233,0.594,-0.361,False,False
5252,Pillars of Eternity,0.467,0.599,-0.13199999999999995,False,False
5253,Pills4Skills,0.288,0.417,-0.129,False,False
5254,Pilot Brothers,0.201,0.201,0.0,False,False
5255,Pilot Brothers 2,0.256,0.256,0.0,False,False
5256,Pilot Brothers 3: Back Side of the Earth,-1.0,-1.0,0.0,False,False
5257,Pilot Crusader,-0.084,0.391,-0.47500000000000003,False,True
5258,Piloteer,0.411,0.208,0.20299999999999999,False,False
5259,Pinball Arcade,0.32,0.993,-0.673,False,False
5260,Pinball FX2,0.54,0.049,0.49100000000000005,False,False
5261,Pinball FX2 VR,0.494,0.796,-0.30200000000000005,False,False
5262,Pinball HD Collection,-0.557,-0.557,0.0,False,False
5263,Pineapple Smash Crew ,0.507,0.593,-0.08599999999999997,False,False
5264,Pineview Drive,-0.353,-0.377,0.02400000000000002,False,False
5265,Pinga Ponga,-0.044,-0.264,0.22000000000000003,False,False
5266,Pink Heaven,0.283,0.393,-0.11000000000000004,False,False
5267,Pink Hour,0.403,0.221,0.18200000000000002,False,False
5268,Pirate Hell,0.301,0.301,0.0,False,False
5269,Pirate Pop Plus,-0.02,-0.199,0.17900000000000002,False,False
5270,Pirate's Life,-0.498,-0.8,0.30200000000000005,False,False
5271,Pirates of Black Cove,-0.145,-0.42,0.275,False,False
5272,Pirates vs Corsairs: Davy Jones's Gold,-0.194,-0.194,0.0,False,False
5273,Pirates! Gold Plus (Classic),-0.363,-0.228,-0.13499999999999998,False,False
5274,"Pirates, Vikings, & Knights II",0.323,0.07,0.253,False,False
5275,Pitfall Planet,0.885,0.998,-0.11299999999999999,False,False
5276,Pitiri 1977,0.116,0.0,0.116,False,False
5277,Pitstop Challenge,-0.718,-0.718,0.0,False,False
5278,Pivvot,0.534,0.364,0.17000000000000004,False,False
5279,Pix the Cat,0.21,0.347,-0.13699999999999998,False,False
